Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
5/21/25 9:05 PM,1-1217,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:05 PM,1-1217,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:04 PM,1-1216,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:04 PM,1-1216,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Aren,Closed
5/21/25 9:04 PM,1-1216,Sale,Additional,13004,Add Topping Caramel,,,1.000,2000.00,0.00,2000.00,542.00,1458.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:02 PM,1-1215,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:02 PM,1-1215,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:01 PM,1-1214,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:00 PM,1-1213,Sale,Toast,11004,Roti Bakar Keju,,,1.000,13000.00,0.00,13000.00,6214.00,6786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:00 PM,1-1212,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 9:00 PM,1-1212,Sale,Signature Based,40004,Husgendam Ice,,,1.000,23000.00,0.00,23000.00,9179.00,13821.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 8:09 PM,1-1211,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:54 PM,1-1210,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:49 PM,1-1209,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:49 PM,1-1209,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:49 PM,1-1209,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:23 PM,1-1208,Sale,Signature Based,40009,Nirmala Hot,,,1.000,24000.00,0.00,24000.00,4784.00,19216.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:23 PM,1-1208,Sale,,10005,mesra,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:23 PM,1-1208,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:23 PM,1-1208,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:23 PM,1-1208,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:12 PM,1-1207,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:12 PM,1-1207,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:12 PM,1-1207,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,,50003,Anindya Hot,,,1.000,17000.00,0.00,17000.00,3042.00,13958.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Toast,11002,Roti Bakar Klasik,,,1.000,13000.00,0.00,13000.00,4853.00,8147.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Coffee Based,10001,Tubruk,,,1.000,15000.00,0.00,15000.00,2396.00,12604.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,,50003,Anindya Hot,,,1.000,17000.00,0.00,17000.00,3042.00,13958.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 7:00 PM,1-1206,Sale,Snack,80007,Donat,,,1.000,16000.00,0.00,16000.00,8483.00,7517.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 6:59 PM,1-1205,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 6:59 PM,1-1205,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:39 PM,1-1204,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Ns,Closed
5/21/25 5:39 PM,1-1204,Sale,Milk Based,20007,Taro Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:35 PM,1-1203,Sale,,10008,Rayu,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Toast,11004,Roti Bakar Keju,,,1.000,13000.00,0.00,13000.00,6214.00,6786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Snack,80002,Cireng,,,1.000,15000.00,0.00,15000.00,7040.00,7960.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Main Course,12008,Ayam Daun Jeruk,,,3.000,78000.00,0.00,78000.00,0.00,78000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 5:15 PM,1-1202,Sale,Espresso Based,30010,Affogato,,,1.000,20000.00,0.00,20000.00,6934.00,13066.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 3:11 PM,1-1201,Sale,Additional,13001,Add Ice Cream Vanilla,,,2.000,6000.00,0.00,6000.00,3046.00,2954.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 2:38 PM,1-1200,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 2:38 PM,1-1200,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 2:26 PM,1-1199,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 2:26 PM,1-1199,Sale,Tea Based,60002,Lemon Ice,,,1.000,15000.00,0.00,15000.00,1783.00,13217.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:31 PM,1-1198,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:31 PM,1-1198,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:31 PM,1-1198,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:25 PM,1-1197,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:18 PM,1-1196,Sale,,10005,mesra,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:18 PM,1-1196,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:16 PM,1-1195,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:16 PM,1-1195,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:05 PM,1-1194,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:05 PM,1-1194,Sale,Mie,90001,Mie Goreng,,,2.000,22000.00,0.00,22000.00,9760.00,12240.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/21/25 1:05 PM,1-1194,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:50 PM,1-1193,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:50 PM,1-1193,Sale,,10005,mesra,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:48 PM,1-1192,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Snack,80008,Singkong Keju,,,1.000,18000.00,0.00,18000.00,8580.00,9420.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Milk Based,20001,Coklat Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Espresso Based,30008,Cappucino,,,1.000,25000.00,0.00,25000.00,8208.00,16792.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Espresso Based,30009,Cappucino Ice,,,1.000,23000.00,0.00,23000.00,9228.00,13772.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Gula,Closed
5/20/25 10:07 PM,1-1191,Sale,Snack,80007,Donat,,,1.000,16000.00,0.00,16000.00,8483.00,7517.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Espresso Based,30007,Latte Ice,,,1.000,25000.00,0.00,25000.00,9723.00,15277.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 10:07 PM,1-1191,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 9:42 PM,1-1190,Sale,,50004,Anindya Ice,,,1.000,17000.00,0.00,17000.00,4174.00,12826.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 9:42 PM,1-1189,Sale,,50003,Anindya Hot,,,1.000,17000.00,0.00,17000.00,3042.00,13958.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:28 PM,1-1188,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:26 PM,1-1187,Sale,Milk Based,20006,Matcha Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:26 PM,1-1187,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:26 PM,1-1187,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:26 PM,1-1187,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:26 PM,1-1187,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 8:15 PM,1-1186,Sale,Espresso Based,30004,Black Ice,,,2.000,34000.00,0.00,34000.00,11282.00,22718.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:52 PM,1-1185,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Toast,11001,Roti Bakar Coklat,,,1.000,13000.00,0.00,13000.00,5955.00,7045.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Additional,13005,Add Keju,,,1.000,2000.00,0.00,2000.00,216.00,1784.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Espresso Based,30008,Cappucino,,,1.000,25000.00,0.00,25000.00,8208.00,16792.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:51 PM,1-1184,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:50 PM,1-1183,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:43 PM,1-1182,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:43 PM,1-1182,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:43 PM,1-1182,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:28 PM,1-1181,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:28 PM,1-1181,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:28 PM,1-1181,Sale,Signature Based,40004,Husgendam Ice,,,1.000,23000.00,0.00,23000.00,9179.00,13821.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:28 PM,1-1181,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:28 PM,1-1181,Sale,Snack,80006,Tempe Mendoan,,,1.000,16000.00,0.00,16000.00,8512.00,7488.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 7:19 PM,1-1180,Sale,,50002,Ajeng Ice,,,1.000,17000.00,0.00,17000.00,5074.00,11926.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:52 PM,1-1179,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,16000.00,0.00,16000.00,2790.00,13210.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:52 PM,1-1179,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:52 PM,1-1179,Sale,Toast,11005,Roti Bakar Telur,,,1.000,13000.00,0.00,13000.00,6547.00,6453.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:52 PM,1-1179,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:40 PM,1-1178,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:40 PM,1-1178,Sale,Signature Based,40008,Nirmala Ice,,,1.000,24000.00,0.00,24000.00,6852.00,17148.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:08 PM,1-1177,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 6:05 PM,1-1176,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,16000.00,0.00,16000.00,2790.00,13210.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 5:00 PM,1-1175,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 5:00 PM,1-1175,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 4:22 PM,1-1174,Sale,,10007,Rindu,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:58 PM,1-1173,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:49 PM,1-1172,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:49 PM,1-1172,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:42 PM,1-1171,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:24 PM,1-1170,Sale,Mie,90001,Mie Goreng,,,2.000,22000.00,0.00,22000.00,9760.00,12240.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:24 PM,1-1170,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:24 PM,1-1170,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:24 PM,1-1170,Sale,Add kitchen,13007,Add Telur,,,2.000,8000.00,0.00,8000.00,3334.00,4666.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
5/20/25 3:24 PM,1-1170,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
